Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
17,12705,14.639905548996458,0.3148366784730421,4235,6708023,6298,1328,4,28,54,46,144,0,0,0,0,BENIGN
6,12048,163.42961487383798,1.4110225763612219,753,1772846,2998,0,17,0,394,115,34120,0,0,0,5,BENIGN
6,94,10553.191489361701,42.5531914893617,31,696,49,1,4,110,613,248,59681,0,0,0,4,BENIGN
6,11845,154.3267201350781,0.6753904601097509,1692,6131360,6695,73,8,0,457,228,59594,0,0,0,4,BENIGN
6,99,6515.151515151515,30.303030303030305,49,0,50,49,3,0,604,215,113716,0,0,0,2,BENIGN
6,2468,2591.9773095623987,7.698541329011345,137,84665,1037,0,19,0,1424,336,261141,0,1,0,7,BENIGN
6,2877,166979.49252693777,126.86826555439694,7,1530,210,0,365,0,1440,1316,148437,0,1,0,56,BENIGN
6,1787,69396.75433687745,54.840514829322885,18,8208,791,0,98,0,1440,1265,204192,0,1,0,18,BENIGN
6,151,1569.5364238410596,26.490066225165563,50,2110,90,0,4,0,236,59,13858,0,1,0,2,BENIGN
17,11502,12.171796209354895,0.2608242044861763,5751,281250,6126,5376,3,28,56,46,261,0,0,0,0,BENIGN
6,9007,81.60319751304542,0.5551237926057511,2251,18628480,8725,48,5,0,540,147,52188,0,0,0,3,BENIGN
6,162,10191.358024691359,37.03703703703704,32,1440,88,0,6,0,1254,275,254908,0,0,0,2,BENIGN
6,1240,7058.870967741936,11.290322580645162,95,88024,1081,0,14,0,1440,625,444395,0,1,0,5,BENIGN
6,132,30128.78787878788,75.75757575757575,14,516,70,0,10,0,1424,397,354493,0,1,0,4,BENIGN
6,468,9386.752136752137,29.914529914529915,36,3525,213,0,14,0,1432,313,269765,0,1,0,4,BENIGN
6,149,35751.67785234899,46.97986577181208,24,701,52,0,7,0,1432,761,504513,0,1,0,3,BENIGN
6,9140,380.9628008752735,1.75054704595186,609,1476574,2957,0,16,0,1432,217,167236,0,0,0,4,BENIGN
17,7226,19.374481040686412,0.41516745087185164,3613,4712450,5148,2078,3,28,56,46,261,0,0,0,0,BENIGN
6,4199,190.2834008097166,1.1907597046915932,1049,3651119,3914,45,5,0,604,159,65577,0,0,0,3,BENIGN
6,49,80000.0,102.04081632653062,12,332,38,0,5,0,1440,784,538880,0,0,0,1,BENIGN
6,34,14617.64705882353,58.8235294117647,34,1,34,34,2,0,497,248,123504,0,0,0,1,BENIGN
6,227,459951.54185022024,378.8546255506608,2,211,89,0,86,0,1424,1214,239959,0,1,0,36,BENIGN
6,308,809918.8311688312,610.3896103896104,1,344,159,0,188,0,1424,1326,131435,0,1,0,52,BENIGN
6,110,221954.54545454544,218.1818181818182,4,95,32,0,24,0,1424,1017,386401,0,1,0,10,BENIGN
6,134,509820.89552238805,373.13432835820896,2,262,95,0,50,0,1424,1366,80670,0,0,0,24,BENIGN
6,230,675886.9565217391,517.3913043478261,1,236,112,0,119,0,1424,1306,151357,0,1,0,43,BENIGN
6,89,145179.77528089887,179.77528089887642,5,107,30,0,16,0,1424,807,459631,0,1,0,7,BENIGN
6,40,6125.0,100.0,13,329,34,0,4,0,245,61,15006,0,1,0,1,BENIGN
6,258,2193.798449612403,15.503875968992247,86,22188,258,0,4,38,245,141,14259,0,0,0,4,BENIGN
17,7272,18.701870187018702,0.41254125412541254,3636,3569792,4972,2300,3,28,54,45,225,0,0,0,0,BENIGN
6,8274,73.48320038675368,0.7251631617113851,1654,12436073,7962,5,6,0,364,101,20511,0,0,0,3,BENIGN
17,12676,18.933417481855475,0.39444619753865573,3169,11770998,6942,3,5,28,54,48,128,0,0,0,0,BENIGN
6,181,850.828729281768,11.049723756906078,181,1,181,181,2,0,154,77,11858,0,0,0,1,BENIGN
17,12680,19.873817034700316,0.3943217665615142,3170,2877269,5333,1519,5,28,56,50,156,0,0,0,0,BENIGN
